Country,Year,CIWB (log10), GDP-per-cap (log10)
Malaysia,2000,1.7680941,3.6868022
Malaysia,2001,1.7687439,3.6797801
Malaysia,2001,1.7687439,3.6797801
Malaysia,2001,1.7687439,3.6797801
Malaysia,2001,1.7687439,3.6797801
Malaysia,2002,1.770643,3.6938137
Malaysia,2002,1.770643,3.6938137
Malaysia,2002,1.770643,3.6938137
Malaysia,2002,1.770643,3.6938137
Malaysia,2003,1.7735332,3.7098511
Malaysia,2003,1.7735332,3.7098511
Malaysia,2003,1.7735332,3.7098511
Malaysia,2003,1.7735332,3.7098511
Malaysia,2004,1.7750997,3.7301549
Malaysia,2004,1.7750997,3.7301549
Malaysia,2004,1.7750997,3.7301549
Malaysia,2004,1.7750997,3.7301549
Malaysia,2005,1.7754908,3.7446015
Malaysia,2005,1.7754908,3.7446015
Malaysia,2005,1.7754908,3.7446015
Malaysia,2005,1.7754908,3.7446015
Malaysia,2006,1.7769756,3.7601516
Malaysia,2006,1.7769756,3.7601516
Malaysia,2006,1.7769756,3.7601516
Malaysia,2006,1.7769756,3.7601516
Malaysia,2007,1.7783097,3.7787227
Malaysia,2007,1.7783097,3.7787227
Malaysia,2007,1.7783097,3.7787227
Malaysia,2007,1.7783097,3.7787227
Malaysia,2008,1.7770067,3.7913757
Malaysia,2008,1.7770067,3.7913757
Malaysia,2008,1.7770067,3.7913757
Malaysia,2008,1.7770067,3.7913757
Mauritius,1990,1.7699071,3.4825107
Mauritius,1990,1.7699071,3.4825107
Mauritius,1990,1.7699071,3.4825107
Mauritius,1990,1.7699071,3.4825107
Mauritius,1991,1.7669214,3.4966706
Mauritius,1991,1.7669214,3.4966706
Mauritius,1991,1.7669214,3.4966706
Mauritius,1991,1.7669214,3.4966706
Mauritius,1992,1.7673884,3.5183578
Mauritius,1992,1.7673884,3.5183578
Mauritius,1992,1.7673884,3.5183578
Mauritius,1992,1.7673884,3.5183578
Mauritius,1993,1.7684593,3.5347376
Mauritius,1993,1.7684593,3.5347376
Mauritius,1993,1.7684593,3.5347376
Mauritius,1993,1.7684593,3.5347376
Mauritius,1994,1.7661151,3.5462587
Mauritius,1994,1.7661151,3.5462587
Mauritius,1994,1.7661151,3.5462587
Mauritius,1994,1.7661151,3.5462587
Mauritius,1995,1.764729,3.5607573
Mauritius,1995,1.764729,3.5607573
Mauritius,1995,1.764729,3.5607573
Mauritius,1995,1.764729,3.5607573
Mauritius,1996,1.7683344,3.5799294
Mauritius,1996,1.7683344,3.5799294
Mauritius,1996,1.7683344,3.5799294
Mauritius,1996,1.7683344,3.5799294
Mauritius,1997,1.7676842,3.5985152
Mauritius,1997,1.7676842,3.5985152
Mauritius,1997,1.7676842,3.5985152
Mauritius,1997,1.7676842,3.5985152
Mauritius,1998,1.7661413,3.619544
Mauritius,1998,1.7661413,3.619544
Mauritius,1998,1.7661413,3.619544
Mauritius,1998,1.7661413,3.619544
Mauritius,1999,1.7675207,3.6252161
Mauritius,1999,1.7675207,3.6252161
Mauritius,1999,1.7675207,3.6252161
Mauritius,1999,1.7675207,3.6252161
Mauritius,2000,1.767819,3.6584809
Mauritius,2000,1.767819,3.6584809
Mauritius,2000,1.767819,3.6584809
Mauritius,2000,1.767819,3.6584809
Mauritius,2001,1.7658445,3.6647824
Mauritius,2001,1.7658445,3.6647824
Mauritius,2001,1.7658445,3.6647824
Mauritius,2001,1.7658445,3.6647824
Mauritius,2002,1.7627737,3.6701473
Mauritius,2002,1.7627737,3.6701473
Mauritius,2002,1.7627737,3.6701473
Mauritius,2002,1.7627737,3.6701473
Mauritius,2003,1.7682482,3.6812417
Mauritius,2003,1.7682482,3.6812417
Mauritius,2003,1.7682482,3.6812417
Mauritius,2003,1.7682482,3.6812417
Mauritius,2004,1.7689091,3.701765
Mauritius,2004,1.7689091,3.701765
Mauritius,2004,1.7689091,3.701765
Mauritius,2004,1.7689091,3.701765
Mauritius,2005,1.7676672,3.7036626
Mauritius,2005,1.7676672,3.7036626
Mauritius,2005,1.7676672,3.7036626
Mauritius,2005,1.7676672,3.7036626
Mauritius,2006,1.7711458,3.7171904
Mauritius,2006,1.7711458,3.7171904
Mauritius,2006,1.7711458,3.7171904
Mauritius,2006,1.7711458,3.7171904
Mauritius,2007,1.7714674,3.7393801
Mauritius,2007,1.7714674,3.7393801
Mauritius,2007,1.7714674,3.7393801
Mauritius,2007,1.7714674,3.7393801
Mauritius,2008,1.7747186,3.7598787
Mauritius,2008,1.7747186,3.7598787
Mauritius,2008,1.7747186,3.7598787
Mauritius,2008,1.7747186,3.7598787
Mexico,1990,1.7779865,3.8165722
Mexico,1990,1.7779865,3.8165722
Mexico,1990,1.7779865,3.8165722
Mexico,1990,1.7779865,3.8165722
Mexico,1991,1.774879,3.8254799
Mexico,1991,1.774879,3.8254799
Mexico,1991,1.774879,3.8254799
Mexico,1991,1.774879,3.8254799
Mexico,1992,1.7744024,3.8318269
Mexico,1992,1.7744024,3.8318269
Mexico,1992,1.7744024,3.8318269
Mexico,1992,1.7744024,3.8318269
Mexico,1993,1.7685895,3.8400389
Mexico,1993,1.7685895,3.8400389
Mexico,1993,1.7685895,3.8400389
Mexico,1993,1.7685895,3.8400389
Mexico,1994,1.7678727,3.8512449
Mexico,1994,1.7678727,3.8512449
Mexico,1994,1.7678727,3.8512449
Mexico,1994,1.7678727,3.8512449
Mexico,1995,1.757793,3.8169761
Mexico,1995,1.757793,3.8169761
Mexico,1995,1.757793,3.8169761
Mexico,1995,1.757793,3.8169761
Mexico,1996,1.7562947,3.8336103
Mexico,1996,1.7562947,3.8336103
Mexico,1996,1.7562947,3.8336103
Mexico,1996,1.7562947,3.8336103
Mexico,1997,1.756912,3.8550193
Mexico,1997,1.756912,3.8550193
Mexico,1997,1.756912,3.8550193
Mexico,1997,1.756912,3.8550193
Mexico,1998,1.755528,3.8675325
Mexico,1998,1.755528,3.8675325
Mexico,1998,1.755528,3.8675325
Mexico,1998,1.755528,3.8675325
Mexico,1999,1.7526759,3.8719549
Mexico,1999,1.7526759,3.8719549
Mexico,1999,1.7526759,3.8719549
Mexico,1999,1.7526759,3.8719549
Mexico,2000,1.7527534,3.8878104
Mexico,2000,1.7527534,3.8878104
Mexico,2000,1.7527534,3.8878104
Mexico,2000,1.7527534,3.8878104
Mexico,2001,1.7513211,3.8790852
Mexico,2001,1.7513211,3.8790852
Mexico,2001,1.7513211,3.8790852
Mexico,2001,1.7513211,3.8790852
Mexico,2002,1.7488098,3.8739898
Mexico,2002,1.7488098,3.8739898
Mexico,2002,1.7488098,3.8739898
Mexico,2002,1.7488098,3.8739898
Mexico,2003,1.7495658,3.8747354
Mexico,2003,1.7495658,3.8747354
Mexico,2003,1.7495658,3.8747354
Mexico,2003,1.7495658,3.8747354
Mexico,2004,1.7477622,3.887708
Mexico,2004,1.7477622,3.887708
Mexico,2004,1.7477622,3.887708
Mexico,2004,1.7477622,3.887708
Mexico,2005,1.749247,3.8953541
Mexico,2005,1.749247,3.8953541
Mexico,2005,1.749247,3.8953541
Mexico,2005,1.749247,3.8953541
Mexico,2006,1.7484731,3.9111513
Mexico,2006,1.7484731,3.9111513
Mexico,2006,1.7484731,3.9111513
Mexico,2006,1.7484731,3.9111513
Mexico,2007,1.7482643,3.9191734
Mexico,2007,1.7482643,3.9191734
Mexico,2007,1.7482643,3.9191734
Mexico,2007,1.7482643,3.9191734
Mexico,2008,1.7473305,3.9197455
Mexico,2008,1.7473305,3.9197455
Mexico,2008,1.7473305,3.9197455
Mexico,2008,1.7473305,3.9197455
Morocco,1990,1.7803776,3.1717341
Morocco,1990,1.7803776,3.1717341
Morocco,1990,1.7803776,3.1717341
Morocco,1990,1.7803776,3.1717341
Morocco,1991,1.7772565,3.1927504
Morocco,1991,1.7772565,3.1927504
Morocco,1991,1.7772565,3.1927504
Morocco,1991,1.7772565,3.1927504
Morocco,1992,1.7742484,3.1672615
Morocco,1992,1.7742484,3.1672615
Morocco,1992,1.7742484,3.1672615
Morocco,1992,1.7742484,3.1672615
Morocco,1993,1.7727548,3.1555321
Morocco,1993,1.7727548,3.1555321
Morocco,1993,1.7727548,3.1555321
Morocco,1993,1.7727548,3.1555321
Morocco,1994,1.7708014,3.1913027
Morocco,1994,1.7708014,3.1913027
Morocco,1994,1.7708014,3.1913027
Morocco,1994,1.7708014,3.1913027
Morocco,1995,1.76978,3.154968
Morocco,1995,1.76978,3.154968
Morocco,1995,1.76978,3.154968
Morocco,1995,1.76978,3.154968
Morocco,1996,1.7665113,3.198477
Morocco,1996,1.7665113,3.198477
Morocco,1996,1.7665113,3.198477
Morocco,1996,1.7665113,3.198477
Morocco,1997,1.764292,3.1823767
Morocco,1997,1.764292,3.1823767
Morocco,1997,1.764292,3.1823767
Morocco,1997,1.764292,3.1823767
Morocco,1998,1.7632615,3.2083821
Morocco,1998,1.7632615,3.2083821
Morocco,1998,1.7632615,3.2083821
Morocco,1998,1.7632615,3.2083821
Morocco,1999,1.7627417,3.204992
Morocco,1999,1.7627417,3.204992
Morocco,1999,1.7627417,3.204992
Morocco,1999,1.7627417,3.204992
Morocco,2000,1.7616528,3.2065532
Morocco,2000,1.7616528,3.2065532
Morocco,2000,1.7616528,3.2065532
Morocco,2000,1.7616528,3.2065532
Morocco,2001,1.7612971,3.2332339
Morocco,2001,1.7612971,3.2332339
Morocco,2001,1.7612971,3.2332339
Morocco,2001,1.7612971,3.2332339
Morocco,2002,1.7610047,3.2427652
Morocco,2002,1.7610047,3.2427652
Morocco,2002,1.7610047,3.2427652
Morocco,2002,1.7610047,3.2427652
Morocco,2003,1.7590047,3.2649644
Morocco,2003,1.7590047,3.2649644
Morocco,2003,1.7590047,3.2649644
Morocco,2003,1.7590047,3.2649644
Morocco,2004,1.7587951,3.2810773
Morocco,2004,1.7587951,3.2810773
Morocco,2004,1.7587951,3.2810773
Morocco,2004,1.7587951,3.2810773
Morocco,2005,1.7601276,3.289634
Morocco,2005,1.7601276,3.289634
Morocco,2005,1.7601276,3.289634
Morocco,2005,1.7601276,3.289634
Morocco,2006,1.7580806,3.3179855
Morocco,2006,1.7580806,3.3179855
Morocco,2006,1.7580806,3.3179855
Morocco,2006,1.7580806,3.3179855
Morocco,2007,1.756894,3.3255174
Morocco,2007,1.756894,3.3255174
Morocco,2007,1.756894,3.3255174
Morocco,2007,1.756894,3.3255174
Morocco,2008,1.7557267,3.3449051
Morocco,2008,1.7557267,3.3449051
Morocco,2008,1.7557267,3.3449051
Morocco,2008,1.7557267,3.3449051
Mozambique,1990,1.9421348,2.2715673
Mozambique,1990,1.9421348,2.2715673
Mozambique,1990,1.9421348,2.2715673
Mozambique,1990,1.9421348,2.2715673
Mozambique,1991,1.9386874,2.2820442
Mozambique,1991,1.9386874,2.2820442
Mozambique,1991,1.9386874,2.2820442
Mozambique,1991,1.9386874,2.2820442
Mozambique,1992,1.9345209,2.2452362
Mozambique,1992,1.9345209,2.2452362
Mozambique,1992,1.9345209,2.2452362
Mozambique,1992,1.9345209,2.2452362
Mozambique,1993,1.9301094,2.2651619
Mozambique,1993,1.9301094,2.2651619
Mozambique,1993,1.9301094,2.2651619
Mozambique,1993,1.9301094,2.2651619
Mozambique,1994,1.9250474,2.2775555
Mozambique,1994,1.9250474,2.2775555
Mozambique,1994,1.9250474,2.2775555
Mozambique,1994,1.9250474,2.2775555
Mozambique,1995,1.9208782,2.2745356
Mozambique,1995,1.9208782,2.2745356
Mozambique,1995,1.9208782,2.2745356
Mozambique,1995,1.9208782,2.2745356
Mozambique,1996,1.9157739,2.2926391
Mozambique,1996,1.9157739,2.2926391
Mozambique,1996,1.9157739,2.2926391
Mozambique,1996,1.9157739,2.2926391
Mozambique,1997,1.9117263,2.3232304
Mozambique,1997,1.9117263,2.3232304
Mozambique,1997,1.9117263,2.3232304
Mozambique,1997,1.9117263,2.3232304
Mozambique,1998,1.9089209,2.3566447
Mozambique,1998,1.9089209,2.3566447
Mozambique,1998,1.9089209,2.3566447
Mozambique,1998,1.9089209,2.3566447
Mozambique,1999,1.9077965,2.379486
Mozambique,1999,1.9077965,2.379486
Mozambique,1999,1.9077965,2.379486
Mozambique,1999,1.9077965,2.379486
Mozambique,2000,1.9064351,2.3727001
Mozambique,2000,1.9064351,2.3727001
Mozambique,2000,1.9064351,2.3727001
Mozambique,2000,1.9064351,2.3727001
Mozambique,2001,1.9054599,2.4095702
Mozambique,2001,1.9054599,2.4095702
Mozambique,2001,1.9054599,2.4095702
Mozambique,2001,1.9054599,2.4095702
Mozambique,2002,1.904783,2.4340899
Mozambique,2002,1.904783,2.4340899
Mozambique,2002,1.904783,2.4340899
Mozambique,2002,1.904783,2.4340899
Mozambique,2003,1.9040977,2.4472242
Mozambique,2003,1.9040977,2.4472242
Mozambique,2003,1.9040977,2.4472242
Mozambique,2003,1.9040977,2.4472242
Mozambique,2004,1.9032552,2.4715516
Mozambique,2004,1.9032552,2.4715516
Mozambique,2004,1.9032552,2.4715516
Mozambique,2004,1.9032552,2.4715516
Mozambique,2005,1.9026588,2.4956941
Mozambique,2005,1.9026588,2.4956941
Mozambique,2005,1.9026588,2.4956941
Mozambique,2005,1.9026588,2.4956941
Mozambique,2006,1.9010792,2.5105492
Mozambique,2006,1.9010792,2.5105492
Mozambique,2006,1.9010792,2.5105492
Mozambique,2006,1.9010792,2.5105492
Mozambique,2007,1.8991645,2.5294815
Mozambique,2007,1.8991645,2.5294815
Mozambique,2007,1.8991645,2.5294815
Mozambique,2007,1.8991645,2.5294815
Mozambique,2008,1.8969705,2.5467459
Mozambique,2008,1.8969705,2.5467459
Mozambique,2008,1.8969705,2.5467459
Mozambique,2008,1.8969705,2.5467459
Netherlands,1990,1.8270945,4.4666169
Netherlands,1990,1.8270945,4.4666169
Netherlands,1990,1.8270945,4.4666169
Netherlands,1990,1.8270945,4.4666169
Netherlands,1991,1.828017,4.4736601
Netherlands,1991,1.828017,4.4736601
Netherlands,1991,1.828017,4.4736601
Netherlands,1991,1.828017,4.4736601
Netherlands,1992,1.8248193,4.4777234
Netherlands,1992,1.8248193,4.4777234
Netherlands,1992,1.8248193,4.4777234
Netherlands,1992,1.8248193,4.4777234
Netherlands,1993,1.8283212,4.4801241
Netherlands,1993,1.8283212,4.4801241
Netherlands,1993,1.8283212,4.4801241
Netherlands,1993,1.8283212,4.4801241
Netherlands,1994,1.8222766,4.4901787
Netherlands,1994,1.8222766,4.4901787
Netherlands,1994,1.8222766,4.4901787
Netherlands,1994,1.8222766,4.4901787
Netherlands,1995,1.8285477,4.5013596
Netherlands,1995,1.8285477,4.5013596
Netherlands,1995,1.8285477,4.5013596
Netherlands,1995,1.8285477,4.5013596
Netherlands,1996,1.8261393,4.5139037
Netherlands,1996,1.8261393,4.5139037
Netherlands,1996,1.8261393,4.5139037
Netherlands,1996,1.8261393,4.5139037
Netherlands,1997,1.820302,4.5298626
Netherlands,1997,1.820302,4.5298626
Netherlands,1997,1.820302,4.5298626
Netherlands,1997,1.820302,4.5298626
Netherlands,1998,1.8204856,4.5438982
Netherlands,1998,1.8204856,4.5438982
Netherlands,1998,1.8204856,4.5438982
Netherlands,1998,1.8204856,4.5438982
Netherlands,1999,1.8077894,4.5608899
Netherlands,1999,1.8077894,4.5608899
Netherlands,1999,1.8077894,4.5608899
Netherlands,1999,1.8077894,4.5608899
Netherlands,2000,1.8060749,4.5745727
Netherlands,2000,1.8060749,4.5745727
Netherlands,2000,1.8060749,4.5745727
Netherlands,2000,1.8060749,4.5745727
Netherlands,2001,1.8017145,4.5795789
Netherlands,2001,1.8017145,4.5795789
Netherlands,2001,1.8017145,4.5795789
Netherlands,2001,1.8017145,4.5795789
Netherlands,2002,1.8095684,4.5771381
Netherlands,2002,1.8095684,4.5771381
Netherlands,2002,1.8095684,4.5771381
Netherlands,2002,1.8095684,4.5771381
Netherlands,2003,1.8078652,4.5765441
Netherlands,2003,1.8078652,4.5765441
Netherlands,2003,1.8078652,4.5765441
Netherlands,2003,1.8078652,4.5765441
Netherlands,2004,1.8069483,4.5846411
Netherlands,2004,1.8069483,4.5846411
Netherlands,2004,1.8069483,4.5846411
Netherlands,2004,1.8069483,4.5846411
Netherlands,2005,1.8045495,4.5924243
Netherlands,2005,1.8045495,4.5924243
Netherlands,2005,1.8045495,4.5924243
Netherlands,2005,1.8045495,4.5924243
Netherlands,2006,1.805869,4.6062229
Netherlands,2006,1.805869,4.6062229
Netherlands,2006,1.805869,4.6062229
Netherlands,2006,1.805869,4.6062229
Netherlands,2007,1.8033157,4.62198
Netherlands,2007,1.8033157,4.62198
Netherlands,2007,1.8033157,4.62198
Netherlands,2007,1.8033157,4.62198
Netherlands,2008,1.8039408,4.6280544
Netherlands,2008,1.8039408,4.6280544
Netherlands,2008,1.8039408,4.6280544
Netherlands,2008,1.8039408,4.6280544
New   Zealand,1990,1.7807393,4.3202415
New   Zealand,1990,1.7807393,4.3202415
New   Zealand,1990,1.7807393,4.3202415
New   Zealand,1990,1.7807393,4.3202415
New   Zealand,1991,1.7740413,4.2943012
New   Zealand,1991,1.7740413,4.2943012
New   Zealand,1991,1.7740413,4.2943012
New   Zealand,1991,1.7740413,4.2943012
New   Zealand,1992,1.7752591,4.2937654
New   Zealand,1992,1.7752591,4.2937654
New   Zealand,1992,1.7752591,4.2937654
New   Zealand,1992,1.7752591,4.2937654
New   Zealand,1993,1.7731538,4.3149251
New   Zealand,1993,1.7731538,4.3149251
New   Zealand,1993,1.7731538,4.3149251
New   Zealand,1993,1.7731538,4.3149251
New   Zealand,1994,1.774865,4.3299841
New   Zealand,1994,1.774865,4.3299841
New   Zealand,1994,1.774865,4.3299841
New   Zealand,1994,1.774865,4.3299841
New   Zealand,1995,1.7769105,4.3415105
New   Zealand,1995,1.7769105,4.3415105
New   Zealand,1995,1.7769105,4.3415105
New   Zealand,1995,1.7769105,4.3415105
New   Zealand,1996,1.7818886,4.348936
New   Zealand,1996,1.7818886,4.348936
New   Zealand,1996,1.7818886,4.348936
New   Zealand,1996,1.7818886,4.348936
New   Zealand,1997,1.7807615,4.3558339
New   Zealand,1997,1.7807615,4.3558339
New   Zealand,1997,1.7807615,4.3558339
New   Zealand,1997,1.7807615,4.3558339
New   Zealand,1998,1.769679,4.3580057
New   Zealand,1998,1.769679,4.3580057
New   Zealand,1998,1.769679,4.3580057
New   Zealand,1998,1.769679,4.3580057
New   Zealand,1999,1.7820976,4.3778102
New   Zealand,1999,1.7820976,4.3778102
New   Zealand,1999,1.7820976,4.3778102
New   Zealand,1999,1.7820976,4.3778102
New   Zealand,2000,1.7753744,4.38557
New   Zealand,2000,1.7753744,4.38557
New   Zealand,2000,1.7753744,4.38557
New   Zealand,2000,1.7753744,4.38557
New   Zealand,2001,1.7747666,4.3989141
New   Zealand,2001,1.7747666,4.3989141
New   Zealand,2001,1.7747666,4.3989141
New   Zealand,2001,1.7747666,4.3989141
New   Zealand,2002,1.7758143,4.4125484
New   Zealand,2002,1.7758143,4.4125484
New   Zealand,2002,1.7758143,4.4125484
New   Zealand,2002,1.7758143,4.4125484
New   Zealand,2003,1.7721008,4.4212601
New   Zealand,2003,1.7721008,4.4212601
New   Zealand,2003,1.7721008,4.4212601
New   Zealand,2003,1.7721008,4.4212601
New   Zealand,2004,1.7729777,4.4304265
New   Zealand,2004,1.7729777,4.4304265
New   Zealand,2004,1.7729777,4.4304265
New   Zealand,2004,1.7729777,4.4304265
New   Zealand,2005,1.7721922,4.4399136
New   Zealand,2005,1.7721922,4.4399136
New   Zealand,2005,1.7721922,4.4399136
New   Zealand,2005,1.7721922,4.4399136
New   Zealand,2006,1.7666582,4.4417279
New   Zealand,2006,1.7666582,4.4417279
New   Zealand,2006,1.7666582,4.4417279
New   Zealand,2006,1.7666582,4.4417279
New   Zealand,2007,1.7659262,4.4522502
New   Zealand,2007,1.7659262,4.4522502
New   Zealand,2007,1.7659262,4.4522502
New   Zealand,2007,1.7659262,4.4522502
New   Zealand,2008,1.7657931,4.4403835
New   Zealand,2008,1.7657931,4.4403835
New   Zealand,2008,1.7657931,4.4403835
New   Zealand,2008,1.7657931,4.4403835
Nicaragua,1990,1.7797748,2.9719249
Nicaragua,1990,1.7797748,2.9719249
Nicaragua,1990,1.7797748,2.9719249
Nicaragua,1990,1.7797748,2.9719249
Nicaragua,1991,1.7733937,2.9607899
Nicaragua,1991,1.7733937,2.9607899
Nicaragua,1991,1.7733937,2.9607899
Nicaragua,1991,1.7733937,2.9607899
Nicaragua,1992,1.7696533,2.9518133
Nicaragua,1992,1.7696533,2.9518133
Nicaragua,1992,1.7696533,2.9518133
Nicaragua,1992,1.7696533,2.9518133
Nicaragua,1993,1.7655626,2.9394367
Nicaragua,1993,1.7655626,2.9394367
Nicaragua,1993,1.7655626,2.9394367
Nicaragua,1993,1.7655626,2.9394367
Nicaragua,1994,1.7625328,2.9434004
Nicaragua,1994,1.7625328,2.9434004
Nicaragua,1994,1.7625328,2.9434004
Nicaragua,1994,1.7625328,2.9434004
Nicaragua,1995,1.7595249,2.9587008
Nicaragua,1995,1.7595249,2.9587008
Nicaragua,1995,1.7595249,2.9587008
Nicaragua,1995,1.7595249,2.9587008
Nicaragua,1996,1.7566733,2.9764508
Nicaragua,1996,1.7566733,2.9764508
Nicaragua,1996,1.7566733,2.9764508
Nicaragua,1996,1.7566733,2.9764508
Nicaragua,1997,1.7541478,2.9849678
Nicaragua,1997,1.7541478,2.9849678
Nicaragua,1997,1.7541478,2.9849678
Nicaragua,1997,1.7541478,2.9849678
Nicaragua,1998,1.7521206,2.9929807
Nicaragua,1998,1.7521206,2.9929807
Nicaragua,1998,1.7521206,2.9929807
Nicaragua,1998,1.7521206,2.9929807
Nicaragua,1999,1.7498455,3.0152047
Nicaragua,1999,1.7498455,3.0152047
Nicaragua,1999,1.7498455,3.0152047
Nicaragua,1999,1.7498455,3.0152047
Nicaragua,2000,1.7476264,3.0258106
Nicaragua,2000,1.7476264,3.0258106
Nicaragua,2000,1.7476264,3.0258106
Nicaragua,2000,1.7476264,3.0258106
Nicaragua,2001,1.744941,3.0320795
Nicaragua,2001,1.744941,3.0320795
Nicaragua,2001,1.744941,3.0320795
Nicaragua,2001,1.744941,3.0320795
Nicaragua,2002,1.7419813,3.0293517
Nicaragua,2002,1.7419813,3.0293517
Nicaragua,2002,1.7419813,3.0293517
Nicaragua,2002,1.7419813,3.0293517
Nicaragua,2003,1.7399034,3.0344666
Nicaragua,2003,1.7399034,3.0344666
Nicaragua,2003,1.7399034,3.0344666
Nicaragua,2003,1.7399034,3.0344666
Nicaragua,2004,1.7371419,3.051393
Nicaragua,2004,1.7371419,3.051393
Nicaragua,2004,1.7371419,3.051393
Nicaragua,2004,1.7371419,3.051393
Nicaragua,2005,1.73435,3.0640823
Nicaragua,2005,1.73435,3.0640823
Nicaragua,2005,1.73435,3.0640823
Nicaragua,2005,1.73435,3.0640823
Nicaragua,2006,1.7320723,3.0762359
Nicaragua,2006,1.7320723,3.0762359
Nicaragua,2006,1.7320723,3.0762359
Nicaragua,2006,1.7320723,3.0762359
Nicaragua,2007,1.7297731,3.0920301
Nicaragua,2007,1.7297731,3.0920301
Nicaragua,2007,1.7297731,3.0920301
Nicaragua,2007,1.7297731,3.0920301
Nicaragua,2008,1.7274229,3.1034571
Nicaragua,2008,1.7274229,3.1034571
Nicaragua,2008,1.7274229,3.1034571
Nicaragua,2008,1.7274229,3.1034571
Nigeria,1990,1.9209319,2.7708902
Nigeria,1990,1.9209319,2.7708902
Nigeria,1990,1.9209319,2.7708902
Nigeria,1990,1.9209319,2.7708902
Nigeria,1991,1.9208685,2.7571311
Nigeria,1991,1.9208685,2.7571311
Nigeria,1991,1.9208685,2.7571311
Nigeria,1991,1.9208685,2.7571311
Nigeria,1992,1.9227167,2.7480504
Nigeria,1992,1.9227167,2.7480504
Nigeria,1992,1.9227167,2.7480504
Nigeria,1992,1.9227167,2.7480504
Nigeria,1993,1.9222484,2.7461526
Nigeria,1993,1.9222484,2.7461526
Nigeria,1993,1.9222484,2.7461526
Nigeria,1993,1.9222484,2.7461526
Nigeria,1994,1.9210402,2.739241
Nigeria,1994,1.9210402,2.739241
Nigeria,1994,1.9210402,2.739241
Nigeria,1994,1.9210402,2.739241
Nigeria,1995,1.9196138,2.7270668
Nigeria,1995,1.9196138,2.7270668
Nigeria,1995,1.9196138,2.7270668
Nigeria,1995,1.9196138,2.7270668
Nigeria,1996,1.9195761,2.737386
Nigeria,1996,1.9195761,2.737386
Nigeria,1996,1.9195761,2.737386
Nigeria,1996,1.9195761,2.737386
Nigeria,1997,1.9191776,2.7385348
Nigeria,1997,1.9191776,2.7385348
Nigeria,1997,1.9191776,2.7385348
Nigeria,1997,1.9191776,2.7385348
Nigeria,1998,1.9182751,2.7393047
Nigeria,1998,1.9182751,2.7393047
Nigeria,1998,1.9182751,2.7393047
Nigeria,1998,1.9182751,2.7393047
Nigeria,1999,1.915468,2.7304803
Nigeria,1999,1.915468,2.7304803
Nigeria,1999,1.915468,2.7304803
Nigeria,1999,1.915468,2.7304803
Nigeria,2000,1.9142248,2.7420861
Nigeria,2000,1.9142248,2.7420861
Nigeria,2000,1.9142248,2.7420861
Nigeria,2000,1.9142248,2.7420861
Nigeria,2001,1.9130816,2.7499145
Nigeria,2001,1.9130816,2.7499145
Nigeria,2001,1.9130816,2.7499145
Nigeria,2001,1.9130816,2.7499145
Nigeria,2002,1.9110335,2.75509
Nigeria,2002,1.9110335,2.75509
Nigeria,2002,1.9110335,2.75509
Nigeria,2002,1.9110335,2.75509
Nigeria,2003,1.9076211,2.786844
Nigeria,2003,1.9076211,2.786844
Nigeria,2003,1.9076211,2.786844
Nigeria,2003,1.9076211,2.786844
Nigeria,2004,1.9040284,2.9019352
Nigeria,2004,1.9040284,2.9019352
Nigeria,2004,1.9040284,2.9019352
Nigeria,2004,1.9040284,2.9019352
Nigeria,2005,1.9000362,2.9053383
Nigeria,2005,1.9000362,2.9053383
Nigeria,2005,1.9000362,2.9053383
Nigeria,2005,1.9000362,2.9053383
Nigeria,2006,1.8928674,2.9281598
Nigeria,2006,1.8928674,2.9281598
Nigeria,2006,1.8928674,2.9281598
Nigeria,2006,1.8928674,2.9281598
Nigeria,2007,1.8887227,2.9452674
Nigeria,2007,1.8887227,2.9452674
Nigeria,2007,1.8887227,2.9452674
Nigeria,2007,1.8887227,2.9452674
Nigeria,2008,1.8834409,2.9599746
Nigeria,2008,1.8834409,2.9599746
Nigeria,2008,1.8834409,2.9599746
Nigeria,2008,1.8834409,2.9599746
Norway,1990,1.850308,4.6502068
Norway,1990,1.850308,4.6502068
Norway,1990,1.850308,4.6502068
Norway,1990,1.850308,4.6502068
Norway,1991,1.847765,4.661419
Norway,1991,1.847765,4.661419
Norway,1991,1.847765,4.661419
Norway,1991,1.847765,4.661419
Norway,1992,1.8392806,4.6739498
Norway,1992,1.8392806,4.6739498
Norway,1992,1.8392806,4.6739498
Norway,1992,1.8392806,4.6739498
Norway,1993,1.8334117,4.6833012
Norway,1993,1.8334117,4.6833012
Norway,1993,1.8334117,4.6833012
Norway,1993,1.8334117,4.6833012
Norway,1994,1.8320339,4.7022303
Norway,1994,1.8320339,4.7022303
Norway,1994,1.8320339,4.7022303
Norway,1994,1.8320339,4.7022303
Norway,1995,1.8274307,4.7177866
Norway,1995,1.8274307,4.7177866
Norway,1995,1.8274307,4.7177866
Norway,1995,1.8274307,4.7177866
Norway,1996,1.823535,4.737187
Norway,1996,1.823535,4.737187
Norway,1996,1.823535,4.737187
Norway,1996,1.823535,4.737187
Norway,1997,1.8233023,4.7576424
Norway,1997,1.8233023,4.7576424
Norway,1997,1.8233023,4.7576424
Norway,1997,1.8233023,4.7576424
Norway,1998,1.8274833,4.766554
Norway,1998,1.8274833,4.766554
Norway,1998,1.8274833,4.766554
