,Country,Year,CIWB (log base 10),GDP per capita (log base 10)
1275,Egypt,2004,1.7604507,3.0849734
1276,Egypt,2005,1.7630029,3.0967339
1277,Egypt,2005,1.7630029,3.0967339
1278,Egypt,2005,1.7630029,3.0967339
1279,Egypt,2005,1.7630029,3.0967339
1280,Egypt,2006,1.76046,3.118205
1281,Egypt,2006,1.76046,3.118205
1282,Egypt,2006,1.76046,3.118205
1283,Egypt,2006,1.76046,3.118205
1284,Egypt,2007,1.7601261,3.1406359
1285,Egypt,2007,1.7601261,3.1406359
1286,Egypt,2007,1.7601261,3.1406359
1287,Egypt,2007,1.7601261,3.1406359
1288,Egypt,2008,1.7617171,3.1633301
1289,Egypt,2008,1.7617171,3.1633301
1290,Egypt,2008,1.7617171,3.1633301
1291,Egypt,2008,1.7617171,3.1633301
1292,Ethiopia,1990,1.908912,2.1503562
1293,Ethiopia,1990,1.908912,2.1503562
1294,Ethiopia,1990,1.908912,2.1503562
1295,Ethiopia,1990,1.908912,2.1503562
1296,Ethiopia,1991,1.9051844,2.1030857
1297,Ethiopia,1991,1.9051844,2.1030857
1298,Ethiopia,1991,1.9051844,2.1030857
1299,Ethiopia,1991,1.9051844,2.1030857
1300,Ethiopia,1992,1.9013543,2.0484021
1301,Ethiopia,1992,1.9013543,2.0484021
1302,Ethiopia,1992,1.9013543,2.0484021
1303,Ethiopia,1992,1.9013543,2.0484021
1304,Ethiopia,1993,1.8978439,2.0868543
1305,Ethiopia,1993,1.8978439,2.0868543
1306,Ethiopia,1993,1.8978439,2.0868543
1307,Ethiopia,1993,1.8978439,2.0868543
1308,Ethiopia,1994,1.8928601,2.0857525
1309,Ethiopia,1994,1.8928601,2.0857525
1310,Ethiopia,1994,1.8928601,2.0857525
1311,Ethiopia,1994,1.8928601,2.0857525
1312,Ethiopia,1995,1.8879645,2.0974651
1313,Ethiopia,1995,1.8879645,2.0974651
1314,Ethiopia,1995,1.8879645,2.0974651
1315,Ethiopia,1995,1.8879645,2.0974651
1316,Ethiopia,1996,1.8832658,2.1348966
1317,Ethiopia,1996,1.8832658,2.1348966
1318,Ethiopia,1996,1.8832658,2.1348966
1319,Ethiopia,1996,1.8832658,2.1348966
1320,Ethiopia,1997,1.8783358,2.1354278
1321,Ethiopia,1997,1.8783358,2.1354278
1322,Ethiopia,1997,1.8783358,2.1354278
1323,Ethiopia,1997,1.8783358,2.1354278
1324,Ethiopia,1998,1.8734742,2.1076392
1325,Ethiopia,1998,1.8734742,2.1076392
1326,Ethiopia,1998,1.8734742,2.1076392
1327,Ethiopia,1998,1.8734742,2.1076392
1328,Ethiopia,1999,1.8682831,2.1171068
1329,Ethiopia,1999,1.8682831,2.1171068
1330,Ethiopia,1999,1.8682831,2.1171068
1331,Ethiopia,1999,1.8682831,2.1171068
1332,Ethiopia,2000,1.8629113,2.1302648
1333,Ethiopia,2000,1.8629113,2.1302648
1334,Ethiopia,2000,1.8629113,2.1302648
1335,Ethiopia,2000,1.8629113,2.1302648
1336,Ethiopia,2001,1.8568651,2.1523688
1337,Ethiopia,2001,1.8568651,2.1523688
1338,Ethiopia,2001,1.8568651,2.1523688
1339,Ethiopia,2001,1.8568651,2.1523688
1340,Ethiopia,2002,1.8504598,2.1463537
1341,Ethiopia,2002,1.8504598,2.1463537
1342,Ethiopia,2002,1.8504598,2.1463537
1343,Ethiopia,2002,1.8504598,2.1463537
1344,Ethiopia,2003,1.8436053,2.1243726
1345,Ethiopia,2003,1.8436053,2.1243726
1346,Ethiopia,2003,1.8436053,2.1243726
1347,Ethiopia,2003,1.8436053,2.1243726
1348,Ethiopia,2004,1.8362776,2.1672957
1349,Ethiopia,2004,1.8362776,2.1672957
1350,Ethiopia,2004,1.8362776,2.1672957
1351,Ethiopia,2004,1.8362776,2.1672957
1352,Ethiopia,2005,1.8285536,2.2036622
1353,Ethiopia,2005,1.8285536,2.2036622
1354,Ethiopia,2005,1.8285536,2.2036622
1355,Ethiopia,2005,1.8285536,2.2036622
1356,Ethiopia,2006,1.8207527,2.236396
1357,Ethiopia,2006,1.8207527,2.236396
1358,Ethiopia,2006,1.8207527,2.236396
1359,Ethiopia,2006,1.8207527,2.236396
1360,Ethiopia,2007,1.8130148,2.2717335
1361,Ethiopia,2007,1.8130148,2.2717335
1362,Ethiopia,2007,1.8130148,2.2717335
1363,Ethiopia,2007,1.8130148,2.2717335
1364,Ethiopia,2008,1.8056864,2.3046129
1365,Ethiopia,2008,1.8056864,2.3046129
1366,Ethiopia,2008,1.8056864,2.3046129
1367,Ethiopia,2008,1.8056864,2.3046129
1368,Finland,1990,1.8824204,4.4490596
1369,Finland,1990,1.8824204,4.4490596
1370,Finland,1990,1.8824204,4.4490596
1371,Finland,1990,1.8824204,4.4490596
1372,Finland,1991,1.8857889,4.4198158
1373,Finland,1991,1.8857889,4.4198158
1374,Finland,1991,1.8857889,4.4198158
1375,Finland,1991,1.8857889,4.4198158
1376,Finland,1992,1.8730451,4.4019703
1377,Finland,1992,1.8730451,4.4019703
1378,Finland,1992,1.8730451,4.4019703
1379,Finland,1992,1.8730451,4.4019703
1380,Finland,1993,1.8478563,4.3963338
1381,Finland,1993,1.8478563,4.3963338
1382,Finland,1993,1.8478563,4.3963338
1383,Finland,1993,1.8478563,4.3963338
1384,Finland,1994,1.8454642,4.4100467
1385,Finland,1994,1.8454642,4.4100467
1386,Finland,1994,1.8454642,4.4100467
1387,Finland,1994,1.8454642,4.4100467
1388,Finland,1995,1.8316337,4.4252657
1389,Finland,1995,1.8316337,4.4252657
1390,Finland,1995,1.8316337,4.4252657
1391,Finland,1995,1.8316337,4.4252657
1392,Finland,1996,1.8307743,4.4390727
1393,Finland,1996,1.8307743,4.4390727
1394,Finland,1996,1.8307743,4.4390727
1395,Finland,1996,1.8307743,4.4390727
1396,Finland,1997,1.8270928,4.4639294
1397,Finland,1997,1.8270928,4.4639294
1398,Finland,1997,1.8270928,4.4639294
1399,Finland,1997,1.8270928,4.4639294
1400,Finland,1998,1.8237263,4.4840942
1401,Finland,1998,1.8237263,4.4840942
1402,Finland,1998,1.8237263,4.4840942
1403,Finland,1998,1.8237263,4.4840942
1404,Finland,1999,1.819736,4.4997367
1405,Finland,1999,1.819736,4.4997367
1406,Finland,1999,1.819736,4.4997367
1407,Finland,1999,1.819736,4.4997367
1408,Finland,2000,1.8198208,4.5213613
1409,Finland,2000,1.8198208,4.5213613
1410,Finland,2000,1.8198208,4.5213613
1411,Finland,2000,1.8198208,4.5213613
1412,Finland,2001,1.8204897,4.5301791
1413,Finland,2001,1.8204897,4.5301791
1414,Finland,2001,1.8204897,4.5301791
1415,Finland,2001,1.8204897,4.5301791
1416,Finland,2002,1.8204025,4.5370199
1417,Finland,2002,1.8204025,4.5370199
1418,Finland,2002,1.8204025,4.5370199
1419,Finland,2002,1.8204025,4.5370199
1420,Finland,2003,1.8346973,4.5446374
1421,Finland,2003,1.8346973,4.5446374
1422,Finland,2003,1.8346973,4.5446374
1423,Finland,2003,1.8346973,4.5446374
1424,Finland,2004,1.8396096,4.5609309
1425,Finland,2004,1.8396096,4.5609309
1426,Finland,2004,1.8396096,4.5609309
1427,Finland,2004,1.8396096,4.5609309
1428,Finland,2005,1.8239887,4.5719276
1429,Finland,2005,1.8239887,4.5719276
1430,Finland,2005,1.8239887,4.5719276
1431,Finland,2005,1.8239887,4.5719276
1432,Finland,2006,1.8357614,4.5890055
1433,Finland,2006,1.8357614,4.5890055
1434,Finland,2006,1.8357614,4.5890055
1435,Finland,2006,1.8357614,4.5890055
1436,Finland,2007,1.8302476,4.6097315
1437,Finland,2007,1.8302476,4.6097315
1438,Finland,2007,1.8302476,4.6097315
1439,Finland,2007,1.8302476,4.6097315
1440,Finland,2008,1.8246704,4.6089827
1441,Finland,2008,1.8246704,4.6089827
1442,Finland,2008,1.8246704,4.6089827
1443,Finland,2008,1.8246704,4.6089827
1444,France,1990,1.7939949,4.4440612
1445,France,1990,1.7939949,4.4440612
1446,France,1990,1.7939949,4.4440612
1447,France,1990,1.7939949,4.4440612
1448,France,1991,1.7965174,4.4474537
1449,France,1991,1.7965174,4.4474537
1450,France,1991,1.7965174,4.4474537
1451,France,1991,1.7965174,4.4474537
1452,France,1992,1.7893755,4.4516641
1453,France,1992,1.7893755,4.4516641
1454,France,1992,1.7893755,4.4516641
1455,France,1992,1.7893755,4.4516641
1456,France,1993,1.7808488,4.4468721
1457,France,1993,1.7808488,4.4468721
1458,France,1993,1.7808488,4.4468721
1459,France,1993,1.7808488,4.4468721
1460,France,1994,1.7763357,4.4549055
1461,France,1994,1.7763357,4.4549055
1462,France,1994,1.7763357,4.4549055
1463,France,1994,1.7763357,4.4549055
1464,France,1995,1.7783119,4.4621365
1465,France,1995,1.7783119,4.4621365
1466,France,1995,1.7783119,4.4621365
1467,France,1995,1.7783119,4.4621365
1468,France,1996,1.7768103,4.46521
1469,France,1996,1.7768103,4.46521
1470,France,1996,1.7768103,4.46521
1471,France,1996,1.7768103,4.46521
1472,France,1997,1.7695963,4.4730557
1473,France,1997,1.7695963,4.4730557
1474,France,1997,1.7695963,4.4730557
1475,France,1997,1.7695963,4.4730557
1476,France,1998,1.7725587,4.4858845
1477,France,1998,1.7725587,4.4858845
1478,France,1998,1.7725587,4.4858845
1479,France,1998,1.7725587,4.4858845
1480,France,1999,1.7666016,4.4977177
1481,France,1999,1.7666016,4.4977177
1482,France,1999,1.7666016,4.4977177
1483,France,1999,1.7666016,4.4977177
1484,France,2000,1.7661078,4.5104399
1485,France,2000,1.7661078,4.5104399
1486,France,2000,1.7661078,4.5104399
1487,France,2000,1.7661078,4.5104399
1488,France,2001,1.7659479,4.5151809
1489,France,2001,1.7659479,4.5151809
1490,France,2001,1.7659479,4.5151809
1491,France,2001,1.7659479,4.5151809
1492,France,2002,1.7649909,4.5160401
1493,France,2002,1.7649909,4.5160401
1494,France,2002,1.7649909,4.5160401
1495,France,2002,1.7649909,4.5160401
1496,France,2003,1.7661305,4.5168534
1497,France,2003,1.7661305,4.5168534
1498,France,2003,1.7661305,4.5168534
1499,France,2003,1.7661305,4.5168534
1500,France,2004,1.7646439,4.5245712
1501,France,2004,1.7646439,4.5245712
1502,France,2004,1.7646439,4.5245712
1503,France,2004,1.7646439,4.5245712
1504,France,2005,1.7636459,4.5291604
1505,France,2005,1.7636459,4.5291604
1506,France,2005,1.7636459,4.5291604
1507,France,2005,1.7636459,4.5291604
1508,France,2006,1.7578054,4.5367178
1509,France,2006,1.7578054,4.5367178
1510,France,2006,1.7578054,4.5367178
1511,France,2006,1.7578054,4.5367178
1512,France,2007,1.7559585,4.5438452
1513,France,2007,1.7559585,4.5438452
1514,France,2007,1.7559585,4.5438452
1515,France,2007,1.7559585,4.5438452
1516,France,2008,1.7561467,4.5410691
1517,France,2008,1.7561467,4.5410691
1518,France,2008,1.7561467,4.5410691
1519,France,2008,1.7561467,4.5410691
1520,Germany,1990,1.8542495,4.4456177
1521,Germany,1990,1.8542495,4.4456177
1522,Germany,1990,1.8542495,4.4456177
1523,Germany,1990,1.8542495,4.4456177
1524,Germany,1991,1.8482246,4.4640903
1525,Germany,1991,1.8482246,4.4640903
1526,Germany,1991,1.8482246,4.4640903
1527,Germany,1991,1.8482246,4.4640903
1528,Germany,1992,1.8434892,4.469013
1529,Germany,1992,1.8434892,4.469013
1530,Germany,1992,1.8434892,4.469013
1531,Germany,1992,1.8434892,4.469013
1532,Germany,1993,1.838136,4.461784
1533,Germany,1993,1.838136,4.461784
1534,Germany,1993,1.838136,4.461784
1535,Germany,1993,1.838136,4.461784
1536,Germany,1994,1.8338018,4.4708817
1537,Germany,1994,1.8338018,4.4708817
1538,Germany,1994,1.8338018,4.4708817
1539,Germany,1994,1.8338018,4.4708817
1540,Germany,1995,1.8317023,4.4768281
1541,Germany,1995,1.8317023,4.4768281
1542,Germany,1995,1.8317023,4.4768281
1543,Germany,1995,1.8317023,4.4768281
1544,Germany,1996,1.8269665,4.4789917
1545,Germany,1996,1.8269665,4.4789917
1546,Germany,1996,1.8269665,4.4789917
1547,Germany,1996,1.8269665,4.4789917
1548,Germany,1997,1.8201434,4.4858364
1549,Germany,1997,1.8201434,4.4858364
1550,Germany,1997,1.8201434,4.4858364
1551,Germany,1997,1.8201434,4.4858364
1552,Germany,1998,1.8180002,4.4937822
1553,Germany,1998,1.8180002,4.4937822
1554,Germany,1998,1.8180002,4.4937822
1555,Germany,1998,1.8180002,4.4937822
1556,Germany,1999,1.8074166,4.5015524
1557,Germany,1999,1.8074166,4.5015524
1558,Germany,1999,1.8074166,4.5015524
1559,Germany,1999,1.8074166,4.5015524
1560,Germany,2000,1.8066745,4.5140444
1561,Germany,2000,1.8066745,4.5140444
1562,Germany,2000,1.8066745,4.5140444
1563,Germany,2000,1.8066745,4.5140444
1564,Germany,2001,1.8037136,4.5198414
1565,Germany,2001,1.8037136,4.5198414
1566,Germany,2001,1.8037136,4.5198414
1567,Germany,2001,1.8037136,4.5198414
1568,Germany,2002,1.801152,4.5191553
1569,Germany,2002,1.801152,4.5191553
1570,Germany,2002,1.801152,4.5191553
1571,Germany,2002,1.801152,4.5191553
1572,Germany,2003,1.8053755,4.5172812
1573,Germany,2003,1.8053755,4.5172812
1574,Germany,2003,1.8053755,4.5172812
1575,Germany,2003,1.8053755,4.5172812
1576,Germany,2004,1.8059316,4.5223892
1577,Germany,2004,1.8059316,4.5223892
1578,Germany,2004,1.8059316,4.5223892
1579,Germany,2004,1.8059316,4.5223892
1580,Germany,2005,1.8011738,4.5255991
1581,Germany,2005,1.8011738,4.5255991
1582,Germany,2005,1.8011738,4.5255991
1583,Germany,2005,1.8011738,4.5255991
1584,Germany,2006,1.8022149,4.5418677
1585,Germany,2006,1.8022149,4.5418677
1586,Germany,2006,1.8022149,4.5418677
1587,Germany,2006,1.8022149,4.5418677
1588,Germany,2007,1.798439,4.5564186
1589,Germany,2007,1.798439,4.5564186
1590,Germany,2007,1.798439,4.5564186
1591,Germany,2007,1.798439,4.5564186
1592,Germany,2008,1.7981937,4.5619234
1593,Germany,2008,1.7981937,4.5619234
1594,Germany,2008,1.7981937,4.5619234
1595,Germany,2008,1.7981937,4.5619234
1596,Greece,1990,1.7805653,4.1870703
1597,Greece,1990,1.7805653,4.1870703
1598,Greece,1990,1.7805653,4.1870703
1599,Greece,1990,1.7805653,4.1870703
1600,Greece,1991,1.7750803,4.1960999
1601,Greece,1991,1.7750803,4.1960999
1602,Greece,1991,1.7750803,4.1960999
1603,Greece,1991,1.7750803,4.1960999
1604,Greece,1992,1.7770414,4.1943466
1605,Greece,1992,1.7770414,4.1943466
1606,Greece,1992,1.7770414,4.1943466
1607,Greece,1992,1.7770414,4.1943466
1608,Greece,1993,1.775294,4.1833537
1609,Greece,1993,1.775294,4.1833537
1610,Greece,1993,1.775294,4.1833537
1611,Greece,1993,1.775294,4.1833537
1612,Greece,1994,1.7748461,4.1883376
1613,Greece,1994,1.7748461,4.1883376
1614,Greece,1994,1.7748461,4.1883376
1615,Greece,1994,1.7748461,4.1883376
1616,Greece,1995,1.7768199,4.1940272
1617,Greece,1995,1.7768199,4.1940272
1618,Greece,1995,1.7768199,4.1940272
1619,Greece,1995,1.7768199,4.1940272
1620,Greece,1996,1.7758053,4.2011071
1621,Greece,1996,1.7758053,4.2011071
1622,Greece,1996,1.7758053,4.2011071
1623,Greece,1996,1.7758053,4.2011071
1624,Greece,1997,1.7719037,4.2139025
1625,Greece,1997,1.7719037,4.2139025
1626,Greece,1997,1.7719037,4.2139025
1627,Greece,1997,1.7719037,4.2139025
1628,Greece,1998,1.7770335,4.2259243
1629,Greece,1998,1.7770335,4.2259243
1630,Greece,1998,1.7770335,4.2259243
1631,Greece,1998,1.7770335,4.2259243
1632,Greece,1999,1.7793062,4.2386185
1633,Greece,1999,1.7793062,4.2386185
1634,Greece,1999,1.7793062,4.2386185
1635,Greece,1999,1.7793062,4.2386185
1636,Greece,2000,1.786888,4.2562503
1637,Greece,2000,1.786888,4.2562503
1638,Greece,2000,1.786888,4.2562503
1639,Greece,2000,1.786888,4.2562503
1640,Greece,2001,1.7852957,4.2728163
1641,Greece,2001,1.7852957,4.2728163
1642,Greece,2001,1.7852957,4.2728163
1643,Greece,2001,1.7852957,4.2728163
1644,Greece,2002,1.784342,4.2860142
1645,Greece,2002,1.784342,4.2860142
1646,Greece,2002,1.784342,4.2860142
1647,Greece,2002,1.784342,4.2860142
1648,Greece,2003,1.786968,4.3096702
1649,Greece,2003,1.786968,4.3096702
1650,Greece,2003,1.786968,4.3096702
1651,Greece,2003,1.786968,4.3096702
1652,Greece,2004,1.7874095,4.326734
1653,Greece,2004,1.7874095,4.326734
1654,Greece,2004,1.7874095,4.326734
1655,Greece,2004,1.7874095,4.326734
1656,Greece,2005,1.7871636,4.3348701
1657,Greece,2005,1.7871636,4.3348701
1658,Greece,2005,1.7871636,4.3348701
1659,Greece,2005,1.7871636,4.3348701
1660,Greece,2006,1.7865369,4.3564167
1661,Greece,2006,1.7865369,4.3564167
1662,Greece,2006,1.7865369,4.3564167
1663,Greece,2006,1.7865369,4.3564167
1664,Greece,2007,1.788524,4.3697864
1665,Greece,2007,1.788524,4.3697864
1666,Greece,2007,1.788524,4.3697864
1667,Greece,2007,1.788524,4.3697864
1668,Greece,2008,1.7864221,4.3671345
1669,Greece,2008,1.7864221,4.3671345
1670,Greece,2008,1.7864221,4.3671345
1671,Greece,2008,1.7864221,4.3671345
1672,Guatemala,1990,1.7938064,3.2459079
1673,Guatemala,1990,1.7938064,3.2459079
1674,Guatemala,1990,1.7938064,3.2459079
1675,Guatemala,1990,1.7938064,3.2459079
1676,Guatemala,1991,1.7899558,3.2514544
1677,Guatemala,1991,1.7899558,3.2514544
1678,Guatemala,1991,1.7899558,3.2514544
1679,Guatemala,1991,1.7899558,3.2514544
1680,Guatemala,1992,1.7870017,3.2618641
1681,Guatemala,1992,1.7870017,3.2618641
1682,Guatemala,1992,1.7870017,3.2618641
1683,Guatemala,1992,1.7870017,3.2618641
1684,Guatemala,1993,1.7840685,3.2684696
1685,Guatemala,1993,1.7840685,3.2684696
1686,Guatemala,1993,1.7840685,3.2684696
1687,Guatemala,1993,1.7840685,3.2684696
1688,Guatemala,1994,1.7812836,3.2755634
1689,Guatemala,1994,1.7812836,3.2755634
1690,Guatemala,1994,1.7812836,3.2755634
1691,Guatemala,1994,1.7812836,3.2755634
1692,Guatemala,1995,1.7775195,3.2865308
1693,Guatemala,1995,1.7775195,3.2865308
1694,Guatemala,1995,1.7775195,3.2865308
1695,Guatemala,1995,1.7775195,3.2865308
1696,Guatemala,1996,1.7731598,3.2892661
1697,Guatemala,1996,1.7731598,3.2892661
1698,Guatemala,1996,1.7731598,3.2892661
1699,Guatemala,1996,1.7731598,3.2892661
1700,Guatemala,1997,1.7707754,3.2979384
1701,Guatemala,1997,1.7707754,3.2979384
1702,Guatemala,1997,1.7707754,3.2979384
1703,Guatemala,1997,1.7707754,3.2979384
1704,Guatemala,1998,1.7685324,3.3091801
1705,Guatemala,1998,1.7685324,3.3091801
1706,Guatemala,1998,1.7685324,3.3091801
1707,Guatemala,1998,1.7685324,3.3091801
1708,Guatemala,1999,1.7648554,3.315503
1709,Guatemala,1999,1.7648554,3.315503
1710,Guatemala,1999,1.7648554,3.315503
1711,Guatemala,1999,1.7648554,3.315503
1712,Guatemala,2000,1.7621773,3.320613
1713,Guatemala,2000,1.7621773,3.320613
1714,Guatemala,2000,1.7621773,3.320613
1715,Guatemala,2000,1.7621773,3.320613
1716,Guatemala,2001,1.7598797,3.3201036
1717,Guatemala,2001,1.7598797,3.3201036
1718,Guatemala,2001,1.7598797,3.3201036
1719,Guatemala,2001,1.7598797,3.3201036
1720,Guatemala,2002,1.7586699,3.3258639
1721,Guatemala,2002,1.7586699,3.3258639
1722,Guatemala,2002,1.7586699,3.3258639
1723,Guatemala,2002,1.7586699,3.3258639
1724,Guatemala,2003,1.7539825,3.3258882
1725,Guatemala,2003,1.7539825,3.3258882
1726,Guatemala,2003,1.7539825,3.3258882
1727,Guatemala,2003,1.7539825,3.3258882
1728,Guatemala,2004,1.7523888,3.3285229
1729,Guatemala,2004,1.7523888,3.3285229
1730,Guatemala,2004,1.7523888,3.3285229
1731,Guatemala,2004,1.7523888,3.3285229
1732,Guatemala,2005,1.750933,3.331666
1733,Guatemala,2005,1.750933,3.331666
1734,Guatemala,2005,1.750933,3.331666
1735,Guatemala,2005,1.750933,3.331666
1736,Guatemala,2006,1.7491346,3.3437165
1737,Guatemala,2006,1.7491346,3.3437165
1738,Guatemala,2006,1.7491346,3.3437165
1739,Guatemala,2006,1.7491346,3.3437165
1740,Guatemala,2007,1.7476129,3.3596184
1741,Guatemala,2007,1.7476129,3.3596184
1742,Guatemala,2007,1.7476129,3.3596184
1743,Guatemala,2007,1.7476129,3.3596184
1744,Guatemala,2008,1.7458215,3.3629972
1745,Guatemala,2008,1.7458215,3.3629972
1746,Guatemala,2008,1.7458215,3.3629972
1747,Guatemala,2008,1.7458215,3.3629972
1748,Hong   Kong,1990,1.7084975,4.2446753
1749,Hong   Kong,1990,1.7084975,4.2446753
1750,Hong   Kong,1990,1.7084975,4.2446753
1751,Hong   Kong,1990,1.7084975,4.2446753
1752,Hong   Kong,1991,1.7058833,4.265157
1753,Hong   Kong,1991,1.7058833,4.265157
1754,Hong   Kong,1991,1.7058833,4.265157
1755,Hong   Kong,1991,1.7058833,4.265157
1756,Hong   Kong,1992,1.708766,4.2877778
1757,Hong   Kong,1992,1.708766,4.2877778
1758,Hong   Kong,1992,1.708766,4.2877778
1759,Hong   Kong,1992,1.708766,4.2877778
1760,Hong   Kong,1993,1.892822,4.3064472
1761,Hong   Kong,1993,1.892822,4.3064472
1762,Hong   Kong,1993,1.892822,4.3064472
1763,Hong   Kong,1993,1.892822,4.3064472
1764,Hong   Kong,1994,1.9059931,4.3221203
1765,Hong   Kong,1994,1.9059931,4.3221203
1766,Hong   Kong,1994,1.9059931,4.3221203
1767,Hong   Kong,1994,1.9059931,4.3221203
1768,Hong   Kong,1995,1.8971975,4.3237093
1769,Hong   Kong,1995,1.8971975,4.3237093
1770,Hong   Kong,1995,1.8971975,4.3237093
1771,Hong   Kong,1995,1.8971975,4.3237093
1772,Hong   Kong,1996,1.866705,4.3225443
1773,Hong   Kong,1996,1.866705,4.3225443
1774,Hong   Kong,1996,1.866705,4.3225443
1775,Hong   Kong,1996,1.866705,4.3225443
1776,Hong   Kong,1997,1.8740005,4.3405297
1777,Hong   Kong,1997,1.8740005,4.3405297
1778,Hong   Kong,1997,1.8740005,4.3405297
1779,Hong   Kong,1997,1.8740005,4.3405297
1780,Hong   Kong,1998,1.842131,4.3105743
1781,Hong   Kong,1998,1.842131,4.3105743
1782,Hong   Kong,1998,1.842131,4.3105743
1783,Hong   Kong,1998,1.842131,4.3105743
1784,Hong   Kong,1999,1.8249637,4.3171783
1785,Hong   Kong,1999,1.8249637,4.3171783
1786,Hong   Kong,1999,1.8249637,4.3171783
1787,Hong   Kong,1999,1.8249637,4.3171783
1788,Hong   Kong,2000,1.8272064,4.3454178
1789,Hong   Kong,2000,1.8272064,4.3454178
1790,Hong   Kong,2000,1.8272064,4.3454178
1791,Hong   Kong,2000,1.8272064,4.3454178
1792,Hong   Kong,2001,1.8339212,4.3446463
1793,Hong   Kong,2001,1.8339212,4.3446463
1794,Hong   Kong,2001,1.8339212,4.3446463
1795,Hong   Kong,2001,1.8339212,4.3446463
1796,Hong   Kong,2002,1.8151705,4.3498591
1797,Hong   Kong,2002,1.8151705,4.3498591
1798,Hong   Kong,2002,1.8151705,4.3498591
1799,Hong   Kong,2002,1.8151705,4.3498591
1800,Hong   Kong,2003,1.7979987,4.363791
1801,Hong   Kong,2003,1.7979987,4.363791
1802,Hong   Kong,2003,1.7979987,4.363791
1803,Hong   Kong,2003,1.7979987,4.363791
1804,Hong   Kong,2004,1.7920569,4.3966338
1805,Hong   Kong,2004,1.7920569,4.3966338
1806,Hong   Kong,2004,1.7920569,4.3966338
1807,Hong   Kong,2004,1.7920569,4.3966338
1808,Hong   Kong,2005,1.7963991,4.4256932
1809,Hong   Kong,2005,1.7963991,4.4256932
1810,Hong   Kong,2005,1.7963991,4.4256932
1811,Hong   Kong,2005,1.7963991,4.4256932
1812,Hong   Kong,2006,1.7884947,4.45242
1813,Hong   Kong,2006,1.7884947,4.45242
1814,Hong   Kong,2006,1.7884947,4.45242
1815,Hong   Kong,2006,1.7884947,4.45242
1816,Hong   Kong,2007,1.7955643,4.4758927
1817,Hong   Kong,2007,1.7955643,4.4758927
1818,Hong   Kong,2007,1.7955643,4.4758927
1819,Hong   Kong,2007,1.7955643,4.4758927
1820,Hong   Kong,2008,1.7955974,4.4824389
1821,Hong   Kong,2008,1.7955974,4.4824389
1822,Hong   Kong,2008,1.7955974,4.4824389
1823,Hong   Kong,2008,1.7955974,4.4824389
1824,India,1990,1.821134,2.6054023
1825,India,1990,1.821134,2.6054023
1826,India,1990,1.821134,2.6054023
1827,India,1990,1.821134,2.6054023
1828,India,1991,1.8191795,2.6013286
1829,India,1991,1.8191795,2.6013286
1830,India,1991,1.8191795,2.6013286
1831,India,1991,1.8191795,2.6013286
1832,India,1992,1.8171875,2.616065
1833,India,1992,1.8171875,2.616065
1834,India,1992,1.8171875,2.616065
1835,India,1992,1.8171875,2.616065
1836,India,1993,1.8148488,2.6279601
1837,India,1993,1.8148488,2.6279601
1838,India,1993,1.8148488,2.6279601
1839,India,1993,1.8148488,2.6279601
1840,India,1994,1.8128311,2.6478553
1841,India,1994,1.8128311,2.6478553
1842,India,1994,1.8128311,2.6478553
1843,India,1994,1.8128311,2.6478553
1844,India,1995,1.8105283,2.6716079
1845,India,1995,1.8105283,2.6716079
1846,India,1995,1.8105283,2.6716079
1847,India,1995,1.8105283,2.6716079
1848,India,1996,1.8082616,2.6954067
1849,India,1996,1.8082616,2.6954067
1850,India,1996,1.8082616,2.6954067
1851,India,1996,1.8082616,2.6954067
1852,India,1997,1.8057026,2.7049897
1853,India,1997,1.8057026,2.7049897
1854,India,1997,1.8057026,2.7049897
1855,India,1997,1.8057026,2.7049897
1856,India,1998,1.8029744,2.7235362
1857,India,1998,1.8029744,2.7235362
1858,India,1998,1.8029744,2.7235362
1859,India,1998,1.8029744,2.7235362
1860,India,1999,1.8009029,2.7529689
1861,India,1999,1.8009029,2.7529689
1862,India,1999,1.8009029,2.7529689
1863,India,1999,1.8009029,2.7529689
1864,India,2000,1.7978516,2.762091
1865,India,2000,1.7978516,2.762091
1866,India,2000,1.7978516,2.762091
1867,India,2000,1.7978516,2.762091
1868,India,2001,1.795193,2.7754271
1869,India,2001,1.795193,2.7754271
1870,India,2001,1.795193,2.7754271
1871,India,2001,1.795193,2.7754271
1872,India,2002,1.792556,2.7846454
1873,India,2002,1.792556,2.7846454
1874,India,2002,1.792556,2.7846454
1875,India,2002,1.792556,2.7846454
1876,India,2003,1.7902802,2.8106717
1877,India,2003,1.7902802,2.8106717
1878,India,2003,1.7902802,2.8106717
1879,India,2003,1.7902802,2.8106717
1880,India,2004,1.7880191,2.83715
1881,India,2004,1.7880191,2.83715
1882,India,2004,1.7880191,2.83715
1883,India,2004,1.7880191,2.83715
1884,India,2005,1.785692,2.8692988
1885,India,2005,1.785692,2.8692988
1886,India,2005,1.785692,2.8692988
1887,India,2005,1.785692,2.8692988
1888,India,2006,1.7838211,2.9015988
1889,India,2006,1.7838211,2.9015988
1890,India,2006,1.7838211,2.9015988
1891,India,2006,1.7838211,2.9015988
1892,India,2007,1.7825359,2.9362436
1893,India,2007,1.7825359,2.9362436
1894,India,2007,1.7825359,2.9362436
1895,India,2007,1.7825359,2.9362436
1896,India,2008,1.7811469,2.9470274
1897,India,2008,1.7811469,2.9470274
